classroom_name,profile_id,session,avg_progress,n_activities
School_01 해양쓰레기,S0479,1.0,0.5817704,10
School_01 해양쓰레기,S0479,2.0,0.3333333333333333,6
School_01 해양쓰레기,S0479,3.0,0.6610405714285715,7
School_01 해양쓰레기,S0479,4.0,0.9624767000000001,20
School_01 해양쓰레기,S0479,5.0,0.9999943,10
School_01 해양쓰레기,S0479,6.0,1.0,8
School_01 해양쓰레기,S0479,7.0,0.9166305833333334,12
School_01 해양쓰레기,S0479,8.0,0.80625,10
School_01 해양쓰레기,S0479,9.0,0.125,8
School_01 해양쓰레기,S0479,10.0,1.0,6
School_01 해양쓰레기,S0479,11.0,0.7823529411764706,17
School_01 해양쓰레기,S0479,12.0,0.5714285714285714,7
School_01 해양쓰레기,S0479,13.0,0.875,8
School_01 해양쓰레기,S0479,14.0,0.8,5
School_01 해양쓰레기,S0479,15.0,0.6666666666666666,6
School_01 해양쓰레기,S0480,1.0,0.9,10
School_01 해양쓰레기,S0480,2.0,1.0,6
School_01 해양쓰레기,S0480,3.0,1.0,7
School_01 해양쓰레기,S0480,4.0,1.0,20
School_01 해양쓰레기,S0480,5.0,0.9998100000000001,10
School_01 해양쓰레기,S0480,6.0,1.0,8
School_01 해양쓰레기,S0480,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0480,8.0,1.0,10
School_01 해양쓰레기,S0480,9.0,0.95,8
School_01 해양쓰레기,S0480,10.0,1.0,6
School_01 해양쓰레기,S0480,11.0,1.0,17
School_01 해양쓰레기,S0480,12.0,0.7142857142857143,7
School_01 해양쓰레기,S0480,13.0,0.875,8
School_01 해양쓰레기,S0480,14.0,1.0,5
School_01 해양쓰레기,S0480,15.0,0.6666666666666666,6
School_01 해양쓰레기,S0481,1.0,0.9,10
School_01 해양쓰레기,S0481,2.0,1.0,6
School_01 해양쓰레기,S0481,3.0,1.0,7
School_01 해양쓰레기,S0481,4.0,0.877361,20
School_01 해양쓰레기,S0481,5.0,0.9,10
School_01 해양쓰레기,S0481,6.0,1.0,8
School_01 해양쓰레기,S0481,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0481,8.0,1.0,10
School_01 해양쓰레기,S0481,9.0,0.1323529375,8
School_01 해양쓰레기,S0481,10.0,1.0,6
School_01 해양쓰레기,S0481,11.0,0.8823529411764706,17
School_01 해양쓰레기,S0481,12.0,0.8571428571428571,7
School_01 해양쓰레기,S0481,13.0,0.875,8
School_01 해양쓰레기,S0481,14.0,0.8,5
School_01 해양쓰레기,S0481,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0482,1.0,0.9,10
School_01 해양쓰레기,S0482,2.0,1.0,6
School_01 해양쓰레기,S0482,3.0,1.0,7
School_01 해양쓰레기,S0482,4.0,1.0,20
School_01 해양쓰레기,S0482,5.0,1.0,10
School_01 해양쓰레기,S0482,6.0,1.0,8
School_01 해양쓰레기,S0482,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0482,8.0,1.0,10
School_01 해양쓰레기,S0482,9.0,0.140625,8
School_01 해양쓰레기,S0482,10.0,1.0,6
School_01 해양쓰레기,S0482,11.0,0.8470588235294118,17
School_01 해양쓰레기,S0482,12.0,0.2857142857142857,7
School_01 해양쓰레기,S0482,13.0,0.625,8
School_01 해양쓰레기,S0482,14.0,0.8,5
School_01 해양쓰레기,S0482,15.0,0.6666666666666666,6
School_01 해양쓰레기,S0483,1.0,1.0,10
School_01 해양쓰레기,S0483,2.0,1.0,6
School_01 해양쓰레기,S0483,3.0,1.0,7
School_01 해양쓰레기,S0483,4.0,0.9999873000000001,20
School_01 해양쓰레기,S0483,5.0,1.0,10
School_01 해양쓰레기,S0483,6.0,1.0,8
School_01 해양쓰레기,S0483,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0483,8.0,1.0,10
School_01 해양쓰레기,S0483,9.0,1.0,8
School_01 해양쓰레기,S0483,10.0,1.0,6
School_01 해양쓰레기,S0483,11.0,0.9590017647058824,17
School_01 해양쓰레기,S0483,12.0,1.0,7
School_01 해양쓰레기,S0483,13.0,1.0,8
School_01 해양쓰레기,S0483,14.0,1.0,5
School_01 해양쓰레기,S0483,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0484,1.0,0.9,10
School_01 해양쓰레기,S0484,2.0,1.0,6
School_01 해양쓰레기,S0484,3.0,1.0,7
School_01 해양쓰레기,S0484,4.0,0.9999656,20
School_01 해양쓰레기,S0484,5.0,1.0,10
School_01 해양쓰레기,S0484,6.0,1.0,8
School_01 해양쓰레기,S0484,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0484,8.0,1.0,10
School_01 해양쓰레기,S0484,9.0,1.0,8
School_01 해양쓰레기,S0484,10.0,1.0,6
School_01 해양쓰레기,S0484,11.0,1.0,17
School_01 해양쓰레기,S0484,12.0,0.7142857142857143,7
School_01 해양쓰레기,S0484,13.0,1.0,8
School_01 해양쓰레기,S0484,14.0,1.0,5
School_01 해양쓰레기,S0484,15.0,0.5833333333333334,6
School_01 해양쓰레기,S0485,1.0,0.0,10
School_01 해양쓰레기,S0485,2.0,0.0,6
School_01 해양쓰레기,S0485,3.0,0.0,7
School_01 해양쓰레기,S0485,4.0,0.0,20
School_01 해양쓰레기,S0485,5.0,0.0,10
School_01 해양쓰레기,S0485,6.0,0.0,8
School_01 해양쓰레기,S0485,7.0,0.0,12
School_01 해양쓰레기,S0485,8.0,0.0,10
School_01 해양쓰레기,S0485,9.0,0.0,8
School_01 해양쓰레기,S0485,10.0,0.0,6
School_01 해양쓰레기,S0485,11.0,0.0,17
School_01 해양쓰레기,S0485,12.0,0.0,7
School_01 해양쓰레기,S0485,13.0,0.0,8
School_01 해양쓰레기,S0485,14.0,0.0,5
School_01 해양쓰레기,S0485,15.0,0.0,6
School_01 해양쓰레기,S0486,1.0,1.0,10
School_01 해양쓰레기,S0486,2.0,1.0,6
School_01 해양쓰레기,S0486,3.0,1.0,7
School_01 해양쓰레기,S0486,4.0,0.99994835,20
School_01 해양쓰레기,S0486,5.0,1.0,10
School_01 해양쓰레기,S0486,6.0,1.0,8
School_01 해양쓰레기,S0486,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0486,8.0,1.0,10
School_01 해양쓰레기,S0486,9.0,1.0,8
School_01 해양쓰레기,S0486,10.0,1.0,6
School_01 해양쓰레기,S0486,11.0,1.0,17
School_01 해양쓰레기,S0486,12.0,1.0,7
School_01 해양쓰레기,S0486,13.0,1.0,8
School_01 해양쓰레기,S0486,14.0,1.0,5
School_01 해양쓰레기,S0486,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0487,1.0,0.0,10
School_01 해양쓰레기,S0487,2.0,0.0,6
School_01 해양쓰레기,S0487,3.0,0.0,7
School_01 해양쓰레기,S0487,4.0,0.0,20
School_01 해양쓰레기,S0487,5.0,0.0,10
School_01 해양쓰레기,S0487,6.0,0.0,8
School_01 해양쓰레기,S0487,7.0,0.0,12
School_01 해양쓰레기,S0487,8.0,0.0,10
School_01 해양쓰레기,S0487,9.0,0.0,8
School_01 해양쓰레기,S0487,10.0,0.0,6
School_01 해양쓰레기,S0487,11.0,0.0,17
School_01 해양쓰레기,S0487,12.0,0.0,7
School_01 해양쓰레기,S0487,13.0,0.0,8
School_01 해양쓰레기,S0487,14.0,0.0,5
School_01 해양쓰레기,S0487,15.0,0.0,6
School_01 해양쓰레기,S0488,1.0,1.0,10
School_01 해양쓰레기,S0488,2.0,1.0,6
School_01 해양쓰레기,S0488,3.0,1.0,7
School_01 해양쓰레기,S0488,4.0,0.99999635,20
School_01 해양쓰레기,S0488,5.0,1.0,10
School_01 해양쓰레기,S0488,6.0,1.0,8
School_01 해양쓰레기,S0488,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0488,8.0,1.0,10
School_01 해양쓰레기,S0488,9.0,0.6375,8
School_01 해양쓰레기,S0488,10.0,1.0,6
School_01 해양쓰레기,S0488,11.0,0.7676470588235295,17
School_01 해양쓰레기,S0488,12.0,0.5714285714285714,7
School_01 해양쓰레기,S0488,13.0,1.0,8
School_01 해양쓰레기,S0488,14.0,1.0,5
School_01 해양쓰레기,S0488,15.0,0.6666666666666666,6
School_01 해양쓰레기,S0489,1.0,1.0,10
School_01 해양쓰레기,S0489,2.0,1.0,6
School_01 해양쓰레기,S0489,3.0,1.0,7
School_01 해양쓰레기,S0489,4.0,1.0,20
School_01 해양쓰레기,S0489,5.0,1.0,10
School_01 해양쓰레기,S0489,6.0,1.0,8
School_01 해양쓰레기,S0489,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0489,8.0,1.0,10
School_01 해양쓰레기,S0489,9.0,0.575,8
School_01 해양쓰레기,S0489,10.0,1.0,6
School_01 해양쓰레기,S0489,11.0,0.7647058823529411,17
School_01 해양쓰레기,S0489,12.0,0.8571428571428571,7
School_01 해양쓰레기,S0489,13.0,0.875,8
School_01 해양쓰레기,S0489,14.0,1.0,5
School_01 해양쓰레기,S0489,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0490,1.0,0.9,10
School_01 해양쓰레기,S0490,2.0,1.0,6
School_01 해양쓰레기,S0490,3.0,1.0,7
School_01 해양쓰레기,S0490,4.0,0.9999939,20
School_01 해양쓰레기,S0490,5.0,1.0,10
School_01 해양쓰레기,S0490,6.0,1.0,8
School_01 해양쓰레기,S0490,7.0,0.8333333333333334,12
School_01 해양쓰레기,S0490,8.0,1.0,10
School_01 해양쓰레기,S0490,9.0,0.95,8
School_01 해양쓰레기,S0490,10.0,1.0,6
School_01 해양쓰레기,S0490,11.0,0.9982174705882353,17
School_01 해양쓰레기,S0490,12.0,1.0,7
School_01 해양쓰레기,S0490,13.0,1.0,8
School_01 해양쓰레기,S0490,14.0,1.0,5
School_01 해양쓰레기,S0490,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0491,1.0,0.9,10
School_01 해양쓰레기,S0491,2.0,1.0,6
School_01 해양쓰레기,S0491,3.0,1.0,7
School_01 해양쓰레기,S0491,4.0,0.99999275,20
School_01 해양쓰레기,S0491,5.0,1.0,10
School_01 해양쓰레기,S0491,6.0,1.0,8
School_01 해양쓰레기,S0491,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0491,8.0,0.9419643000000001,10
School_01 해양쓰레기,S0491,9.0,1.0,8
School_01 해양쓰레기,S0491,10.0,1.0,6
School_01 해양쓰레기,S0491,11.0,0.9952762941176471,17
School_01 해양쓰레기,S0491,12.0,1.0,7
School_01 해양쓰레기,S0491,13.0,1.0,8
School_01 해양쓰레기,S0491,14.0,1.0,5
School_01 해양쓰레기,S0491,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0492,1.0,0.9,10
School_01 해양쓰레기,S0492,2.0,0.9998456666666667,6
School_01 해양쓰레기,S0492,3.0,1.0,7
School_01 해양쓰레기,S0492,4.0,0.99999,20
School_01 해양쓰레기,S0492,5.0,0.9999922,10
School_01 해양쓰레기,S0492,6.0,1.0,8
School_01 해양쓰레기,S0492,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0492,8.0,0.93125,10
School_01 해양쓰레기,S0492,9.0,0.75,8
School_01 해양쓰레기,S0492,10.0,1.0,6
School_01 해양쓰레기,S0492,11.0,0.9863636470588235,17
School_01 해양쓰레기,S0492,12.0,0.2857142857142857,7
School_01 해양쓰레기,S0492,13.0,1.0,8
School_01 해양쓰레기,S0492,14.0,1.0,5
School_01 해양쓰레기,S0492,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0493,1.0,0.9,10
School_01 해양쓰레기,S0493,2.0,1.0,6
School_01 해양쓰레기,S0493,3.0,1.0,7
School_01 해양쓰레기,S0493,4.0,0.9999437499999999,20
School_01 해양쓰레기,S0493,5.0,1.0,10
School_01 해양쓰레기,S0493,6.0,1.0,8
School_01 해양쓰레기,S0493,7.0,0.9166474166666667,12
School_01 해양쓰레기,S0493,8.0,1.0,10
School_01 해양쓰레기,S0493,9.0,0.1484375,8
School_01 해양쓰레기,S0493,10.0,1.0,6
School_01 해양쓰레기,S0493,11.0,0.7558823529411764,17
School_01 해양쓰레기,S0493,12.0,0.8571428571428571,7
School_01 해양쓰레기,S0493,13.0,1.0,8
School_01 해양쓰레기,S0493,14.0,1.0,5
School_01 해양쓰레기,S0493,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0494,1.0,1.0,10
School_01 해양쓰레기,S0494,2.0,1.0,6
School_01 해양쓰레기,S0494,3.0,1.0,7
School_01 해양쓰레기,S0494,4.0,0.99998665,20
School_01 해양쓰레기,S0494,5.0,1.0,10
School_01 해양쓰레기,S0494,6.0,1.0,8
School_01 해양쓰레기,S0494,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0494,8.0,0.95,10
School_01 해양쓰레기,S0494,9.0,0.7,8
School_01 해양쓰레기,S0494,10.0,1.0,6
School_01 해양쓰레기,S0494,11.0,1.0,17
School_01 해양쓰레기,S0494,12.0,1.0,7
School_01 해양쓰레기,S0494,13.0,1.0,8
School_01 해양쓰레기,S0494,14.0,1.0,5
School_01 해양쓰레기,S0494,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0495,1.0,1.0,10
School_01 해양쓰레기,S0495,2.0,1.0,6
School_01 해양쓰레기,S0495,3.0,1.0,7
School_01 해양쓰레기,S0495,4.0,0.9999613500000001,20
School_01 해양쓰레기,S0495,5.0,1.0,10
School_01 해양쓰레기,S0495,6.0,1.0,8
School_01 해양쓰레기,S0495,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0495,8.0,1.0,10
School_01 해양쓰레기,S0495,9.0,1.0,8
School_01 해양쓰레기,S0495,10.0,1.0,6
School_01 해양쓰레기,S0495,11.0,1.0,17
School_01 해양쓰레기,S0495,12.0,0.8095238571428572,7
School_01 해양쓰레기,S0495,13.0,1.0,8
School_01 해양쓰레기,S0495,14.0,0.8,5
School_01 해양쓰레기,S0495,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0496,1.0,1.0,10
School_01 해양쓰레기,S0496,2.0,1.0,6
School_01 해양쓰레기,S0496,3.0,0.9999034285714286,7
School_01 해양쓰레기,S0496,4.0,0.9998549499999999,20
School_01 해양쓰레기,S0496,5.0,0.999954,10
School_01 해양쓰레기,S0496,6.0,1.0,8
School_01 해양쓰레기,S0496,7.0,0.9166449999999999,12
School_01 해양쓰레기,S0496,8.0,1.0,10
School_01 해양쓰레기,S0496,9.0,1.0,8
School_01 해양쓰레기,S0496,10.0,1.0,6
School_01 해양쓰레기,S0496,11.0,1.0,17
School_01 해양쓰레기,S0496,12.0,0.8571428571428571,7
School_01 해양쓰레기,S0496,13.0,1.0,8
School_01 해양쓰레기,S0496,14.0,1.0,5
School_01 해양쓰레기,S0496,15.0,0.8333333333333334,6
School_01 해양쓰레기,S0497,1.0,0.9,10
School_01 해양쓰레기,S0497,2.0,1.0,6
School_01 해양쓰레기,S0497,3.0,0.8571428571428571,7
School_01 해양쓰레기,S0497,4.0,0.9966429,20
School_01 해양쓰레기,S0497,5.0,1.0,10
School_01 해양쓰레기,S0497,6.0,1.0,8
School_01 해양쓰레기,S0497,7.0,0.8333333333333334,12
School_01 해양쓰레기,S0497,8.0,1.0,10
School_01 해양쓰레기,S0497,9.0,1.0,8
School_01 해양쓰레기,S0497,10.0,1.0,6
School_01 해양쓰레기,S0497,11.0,0.8235294117647058,17
School_01 해양쓰레기,S0497,12.0,0.8571428571428571,7
School_01 해양쓰레기,S0497,13.0,1.0,8
School_01 해양쓰레기,S0497,14.0,0.4,5
School_01 해양쓰레기,S0497,15.0,0.6666666666666666,6
School_01 해양쓰레기,S0498,1.0,0.9,10
School_01 해양쓰레기,S0498,2.0,1.0,6
School_01 해양쓰레기,S0498,3.0,1.0,7
School_01 해양쓰레기,S0498,4.0,0.9999990000000001,20
School_01 해양쓰레기,S0498,5.0,1.0,10
School_01 해양쓰레기,S0498,6.0,1.0,8
School_01 해양쓰레기,S0498,7.0,0.9166666666666666,12
School_01 해양쓰레기,S0498,8.0,1.0,10
School_01 해양쓰레기,S0498,9.0,1.0,8
School_01 해양쓰레기,S0498,10.0,1.0,6
School_01 해양쓰레기,S0498,11.0,0.9762081764705881,17
School_01 해양쓰레기,S0498,12.0,1.0,7
School_01 해양쓰레기,S0498,13.0,0.875,8
School_01 해양쓰레기,S0498,14.0,1.0,5
School_01 해양쓰레기,S0498,15.0,0.6666666666666666,6
School_02 해양쓰레기,S0135,1.0,0.7,10
School_02 해양쓰레기,S0135,2.0,0.8690721666666666,6
School_02 해양쓰레기,S0135,3.0,1.0,7
School_02 해양쓰레기,S0135,4.0,0.9,20
School_02 해양쓰레기,S0135,5.0,1.0,10
School_02 해양쓰레기,S0135,6.0,0.75,8
School_02 해양쓰레기,S0135,7.0,0.8333333333333334,12
School_02 해양쓰레기,S0135,8.0,0.4971795,10
School_02 해양쓰레기,S0135,9.0,0.53125,8
School_02 해양쓰레기,S0135,10.0,0.0,6
School_02 해양쓰레기,S0135,11.0,0.0,7
School_02 해양쓰레기,S0135,12.0,0.8571428571428571,7
School_02 해양쓰레기,S0135,13.0,0.625,8
School_02 해양쓰레기,S0135,14.0,0.6,5
School_02 해양쓰레기,S0135,15.0,0.8333333333333334,6
School_02 해양쓰레기,S0136,1.0,0.500947393,10
School_02 해양쓰레기,S0136,2.0,0.8346407366666666,6
School_02 해양쓰레기,S0136,3.0,0.8571428571428571,7
School_02 해양쓰레기,S0136,4.0,0.65,20
School_02 해양쓰레기,S0136,5.0,0.80537095,10
School_02 해양쓰레기,S0136,6.0,0.875,8
School_02 해양쓰레기,S0136,7.0,0.7777777499999999,12
School_02 해양쓰레기,S0136,8.0,0.6775,10
School_02 해양쓰레기,S0136,9.0,0.5,8
School_02 해양쓰레기,S0136,10.0,0.5416666666666666,6
School_02 해양쓰레기,S0136,11.0,0.6071428571428571,7
School_02 해양쓰레기,S0136,12.0,0.6190475714285714,7
School_02 해양쓰레기,S0136,13.0,0.5,8
School_02 해양쓰레기,S0136,14.0,0.8,5
School_02 해양쓰레기,S0136,15.0,0.5,6
School_02 해양쓰레기,S0137,1.0,0.3,10
School_02 해양쓰레기,S0137,2.0,0.8333333333333334,6
School_02 해양쓰레기,S0137,3.0,0.8574489657142857,7
School_02 해양쓰레기,S0137,4.0,0.21000000000000002,20
School_02 해양쓰레기,S0137,5.0,0.9,10
School_02 해양쓰레기,S0137,6.0,0.875,8
School_02 해양쓰레기,S0137,7.0,0.8333333333333334,12
School_02 해양쓰레기,S0137,8.0,0.7432586999999999,10
School_02 해양쓰레기,S0137,9.0,0.55625,8
School_02 해양쓰레기,S0137,10.0,0.0,6
School_02 해양쓰레기,S0137,11.0,0.0,7
School_02 해양쓰레기,S0137,12.0,0.0,7
School_02 해양쓰레기,S0137,13.0,0.0,8
School_02 해양쓰레기,S0137,14.0,0.0,5
School_02 해양쓰레기,S0137,15.0,0.0,6
School_02 해양쓰레기,S0138,1.0,0.5,10
School_02 해양쓰레기,S0138,2.0,0.8336174116666667,6
School_02 해양쓰레기,S0138,3.0,0.5714285714285714,7
School_02 해양쓰레기,S0138,4.0,0.15,20
School_02 해양쓰레기,S0138,5.0,0.0,10
School_02 해양쓰레기,S0138,6.0,0.0,8
School_02 해양쓰레기,S0138,7.0,0.0,12
School_02 해양쓰레기,S0138,8.0,0.6661904,10
School_02 해양쓰레기,S0138,9.0,0.471354125,8
School_02 해양쓰레기,S0138,10.0,0.041666666666666664,6
School_02 해양쓰레기,S0138,11.0,0.0,7
School_02 해양쓰레기,S0138,12.0,0.5714285714285714,7
School_02 해양쓰레기,S0138,13.0,0.375,8
School_02 해양쓰레기,S0138,14.0,0.0,5
School_02 해양쓰레기,S0138,15.0,0.5833333333333334,6
School_02 해양쓰레기,S0139,1.0,0.3,10
School_02 해양쓰레기,S0139,2.0,0.7777778333333334,6
School_02 해양쓰레기,S0139,3.0,0.7619047142857143,7
School_02 해양쓰레기,S0139,4.0,0.24583335,20
School_02 해양쓰레기,S0139,5.0,0.6,10
School_02 해양쓰레기,S0139,6.0,0.875,8
School_02 해양쓰레기,S0139,7.0,0.8333333333333334,12
School_02 해양쓰레기,S0139,8.0,0.43166669999999996,10
School_02 해양쓰레기,S0139,9.0,0.272058875,8
School_02 해양쓰레기,S0139,10.0,0.041666666666666664,6
School_02 해양쓰레기,S0139,11.0,0.0,7
School_02 해양쓰레기,S0139,12.0,0.42857142857142855,7
School_02 해양쓰레기,S0139,13.0,0.1875,8
School_02 해양쓰레기,S0139,14.0,0.3,5
School_02 해양쓰레기,S0139,15.0,0.8333333333333334,6
School_02 해양쓰레기,S0140,1.0,0.4,10
School_02 해양쓰레기,S0140,2.0,0.8333333333333334,6
School_02 해양쓰레기,S0140,3.0,0.8571428571428571,7
School_02 해양쓰레기,S0140,4.0,0.11000000000000001,20
School_02 해양쓰레기,S0140,5.0,0.9,10
School_02 해양쓰레기,S0140,6.0,0.875,8
School_02 해양쓰레기,S0140,7.0,0.8333333333333334,12
School_02 해양쓰레기,S0140,8.0,0.7071795,10
School_02 해양쓰레기,S0140,9.0,0.0,8
School_02 해양쓰레기,S0140,10.0,0.041666666666666664,6
School_02 해양쓰레기,S0140,11.0,0.17857142857142858,7
School_02 해양쓰레기,S0140,12.0,0.42857142857142855,7
School_02 해양쓰레기,S0140,13.0,0.625,8
School_02 해양쓰레기,S0140,14.0,0.4,5
School_02 해양쓰레기,S0140,15.0,0.75,6
School_02 해양쓰레기,S0141,1.0,0.2,10
School_02 해양쓰레기,S0141,2.0,0.6111111666666666,6
School_02 해양쓰레기,S0141,3.0,0.6190475714285714,7
School_02 해양쓰레기,S0141,4.0,0.14750000000000002,20
School_02 해양쓰레기,S0141,5.0,0.9,10
School_02 해양쓰레기,S0141,6.0,0.5,8
School_02 해양쓰레기,S0141,7.0,0.75,12
School_02 해양쓰레기,S0141,8.0,0.5071795,10
School_02 해양쓰레기,S0141,9.0,0.514093125,8
School_02 해양쓰레기,S0141,10.0,0.0,6
School_02 해양쓰레기,S0141,11.0,0.0,7
School_02 해양쓰레기,S0141,12.0,0.0,7
School_02 해양쓰레기,S0141,13.0,0.0625,8
School_02 해양쓰레기,S0141,14.0,0.0,5
School_02 해양쓰레기,S0141,15.0,0.08333333333333333,6
School_02 해양쓰레기,S0142,1.0,0.5,10
School_02 해양쓰레기,S0142,2.0,0.8333333333333334,6
School_02 해양쓰레기,S0142,3.0,0.8571428571428571,7
School_02 해양쓰레기,S0142,4.0,0.21000000000000002,20
School_02 해양쓰레기,S0142,5.0,0.8111111,10
School_02 해양쓰레기,S0142,6.0,0.6625,8
School_02 해양쓰레기,S0142,7.0,0.5833333333333334,12
School_02 해양쓰레기,S0142,8.0,0.5311904000000001,10
School_02 해양쓰레기,S0142,9.0,0.534375,8
School_02 해양쓰레기,S0142,10.0,0.041666666666666664,6
School_02 해양쓰레기,S0142,11.0,0.0,7
School_02 해양쓰레기,S0142,12.0,0.5238095714285714,7
School_02 해양쓰레기,S0142,13.0,0.125,8
School_02 해양쓰레기,S0142,14.0,0.1,5
School_02 해양쓰레기,S0142,15.0,0.6666666666666666,6
School_02 해양쓰레기,S0143,1.0,0.225,10
School_02 해양쓰레기,S0143,2.0,0.0,6
School_02 해양쓰레기,S0143,3.0,0.8571428571428571,7
School_02 해양쓰레기,S0143,4.0,0.27,20
School_02 해양쓰레기,S0143,5.0,1.0,10
School_02 해양쓰레기,S0143,6.0,0.875,8
School_02 해양쓰레기,S0143,7.0,0.9166666666666666,12
School_02 해양쓰레기,S0143,8.0,0.55,10
School_02 해양쓰레기,S0143,9.0,0.6875,8
School_02 해양쓰레기,S0143,10.0,0.0,6
School_02 해양쓰레기,S0143,11.0,0.0,7
School_02 해양쓰레기,S0143,12.0,0.5714285714285714,7
School_02 해양쓰레기,S0143,13.0,0.25,8
School_02 해양쓰레기,S0143,14.0,0.6,5
School_02 해양쓰레기,S0143,15.0,0.5,6
School_02 해양쓰레기,S0144,1.0,0.5,10
School_02 해양쓰레기,S0144,2.0,0.6666666666666666,6
School_02 해양쓰레기,S0144,3.0,0.8571428571428571,7
School_02 해양쓰레기,S0144,4.0,0.16,20
School_02 해양쓰레기,S0144,5.0,0.9,10
School_02 해양쓰레기,S0144,6.0,0.351388875,8
School_02 해양쓰레기,S0144,7.0,0.625,12
School_02 해양쓰레기,S0144,8.0,0.86875,10
School_02 해양쓰레기,S0144,9.0,0.6890625,8
School_02 해양쓰레기,S0144,10.0,0.0,6
School_02 해양쓰레기,S0144,11.0,0.0,7
School_02 해양쓰레기,S0144,12.0,0.8571428571428571,7
School_02 해양쓰레기,S0144,13.0,0.625,8
School_02 해양쓰레기,S0144,14.0,0.8,5
School_02 해양쓰레기,S0144,15.0,0.5833333333333334,6
School_02 해양쓰레기,S0145,1.0,0.5,10
School_02 해양쓰레기,S0145,2.0,0.8333333333333334,6
School_02 해양쓰레기,S0145,3.0,0.5714285714285714,7
School_02 해양쓰레기,S0145,4.0,0.4,20
School_02 해양쓰레기,S0145,5.0,0.9,10
School_02 해양쓰레기,S0145,6.0,0.875,8
School_02 해양쓰레기,S0145,7.0,0.8333333333333334,12
School_02 해양쓰레기,S0145,8.0,1.0,10
School_02 해양쓰레기,S0145,9.0,0.73125,8
School_02 해양쓰레기,S0145,10.0,0.041666666666666664,6
School_02 해양쓰레기,S0145,11.0,0.0,7
School_02 해양쓰레기,S0145,12.0,0.5714285714285714,7
School_02 해양쓰레기,S0145,13.0,0.1875,8
School_02 해양쓰레기,S0145,14.0,0.5333334,5
School_02 해양쓰레기,S0145,15.0,0.75,6
School_02 해양쓰레기,S0146,1.0,0.6,10
School_02 해양쓰레기,S0146,2.0,0.8838148333333334,6
School_02 해양쓰레기,S0146,3.0,0.0,7
School_02 해양쓰레기,S0146,4.0,0.0,20
School_02 해양쓰레기,S0146,5.0,1.0,10
School_02 해양쓰레기,S0146,6.0,0.75,8
School_02 해양쓰레기,S0146,7.0,0.9166666666666666,12
School_02 해양쓰레기,S0146,8.0,0.2642857,10
School_02 해양쓰레기,S0146,9.0,0.6546875,8
School_02 해양쓰레기,S0146,10.0,0.0,6
School_02 해양쓰레기,S0146,11.0,0.0,7
School_02 해양쓰레기,S0146,12.0,0.6428571428571429,7
School_02 해양쓰레기,S0146,13.0,0.166666625,8
School_02 해양쓰레기,S0146,14.0,0.3,5
School_02 해양쓰레기,S0146,15.0,0.5833333333333334,6
School_02 해양쓰레기,S0147,1.0,0.7,10
School_02 해양쓰레기,S0147,2.0,0.9299431666666665,6
School_02 해양쓰레기,S0147,3.0,0.930746,7
School_02 해양쓰레기,S0147,4.0,0.21000000000000002,20
School_02 해양쓰레기,S0147,5.0,0.919121,10
School_02 해양쓰레기,S0147,6.0,0.875,8
School_02 해양쓰레기,S0147,7.0,0.7777777499999999,12
School_02 해양쓰레기,S0147,8.0,0.645,10
School_02 해양쓰레기,S0147,9.0,0.666666625,8
School_02 해양쓰레기,S0147,10.0,0.0,6
School_02 해양쓰레기,S0147,11.0,0.0,7
School_02 해양쓰레기,S0147,12.0,0.6428571428571429,7
School_02 해양쓰레기,S0147,13.0,0.625,8
School_02 해양쓰레기,S0147,14.0,0.4,5
School_02 해양쓰레기,S0147,15.0,0.8333333333333334,6
School_02 해양쓰레기,S0148,1.0,0.5011928400000001,10
School_02 해양쓰레기,S0148,2.0,0.8333333333333334,6
School_02 해양쓰레기,S0148,3.0,0.8571428571428571,7
School_02 해양쓰레기,S0148,4.0,0.22999999999999998,20
School_02 해양쓰레기,S0148,5.0,0.9,10
School_02 해양쓰레기,S0148,6.0,0.875,8
School_02 해양쓰레기,S0148,7.0,0.8333333333333334,12
School_02 해양쓰레기,S0148,8.0,0.40833329999999995,10
School_02 해양쓰레기,S0148,9.0,0.0,8
School_02 해양쓰레기,S0148,10.0,0.0,6
School_02 해양쓰레기,S0148,11.0,0.0,7
